evidence_id,family,indicator,type,first_seen,provenance,confidence,independently_verified,source_url,retrieval_date_utc,notes,status_label
SYN-IND-0011,SynkLoader,0428fbdefa8dda10ce8fc12b1b516641e83cd5088388168e3f1a0be1432b4077,sha256,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,Persistence module DLL | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0012,SynkLoader,cb1c657f74b9e57f5e81126179128e8db949d1d4196be9dcb890341e222fd384,sha256,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,Fake lock screen DLL (article typo SAH256) | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0013,SynkLoader,neversoftmain.net,domain,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,Loader C2 | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0014,SynkLoader,rootfarmapp.net,domain,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,Loader C2 | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0015,SynkLoader,tripinupdate.net,domain,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,Loader C2 | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0016,SynkLoader,dondermicapp.net,domain,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,TrafficRedirector C2 | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0017,SynkLoader,aroclenetapp.net,domain,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,VNC StreamMaster C2 | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0018,SynkLoader,PowershellCleaner,filename,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,MSI product/folder name | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0019,SynkLoader,ss.py,filename,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,Main Python loader | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0020,SynkLoader,msvcp150.dll,filename,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,Fake VC++ DLL hosting RunPowerShell | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0021,SynkLoader,msvcp160.dll,filename,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,In-memory DLL mapper | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0022,SynkLoader,C:\Windows\Web\Screen,path,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,PhishLocker wallpaper source | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0023,SynkLoader,mlswgtppayebtezk,crypto_constant,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,Modified ChaCha20 SIGMA_128 | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0024,SynkLoader,lwifnrfiosmfrubf,crypto_constant,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,Modified ChaCha20 SIGMA_256 | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0025,SynkLoader,C:\Users\genry\source\repos\pwshnewdll\x64\Release\pwshnewdll.pdb,pdb_path,2026-07/2026-08,PRIMARY-SOURCE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:05:00Z,Developer PDB left in msvcp150.dll | NOT OBSERVED by ETW until passive row exists.,CAMPAIGN_ASSOCIATED
SYN-IND-0026,SynkLoader,149.248.76.220,ipv4,2026-09-19,OBSERVED_PASSIVE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:00:09Z,OBSERVED_PASSIVE A for neversoftmain.net (Expel PRIMARY C2). CDN demotion N/A (non-CDN). author_attribution=NOT_ESTABLISHED. Raw DNS: evidence/passive-observations/dns/synkloader/dns_resolve_neversoftmain.net_2026-09-19T190009Z.json. Resolving != active C2 proof.,CAMPAIGN_ASSOCIATED
SYN-IND-0027,SynkLoader,162.33.177.8,ipv4,2026-09-19,OBSERVED_PASSIVE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:00:09Z,OBSERVED_PASSIVE A for rootfarmapp.net (Expel PRIMARY C2). CDN demotion N/A (non-CDN). author_attribution=NOT_ESTABLISHED. Raw DNS: evidence/passive-observations/dns/synkloader/dns_resolve_rootfarmapp.net_2026-09-19T190009Z.json. Resolving != active C2 proof.,CAMPAIGN_ASSOCIATED
SYN-IND-0028,SynkLoader,216.245.184.14,ipv4,2026-09-19,OBSERVED_PASSIVE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:00:09Z,OBSERVED_PASSIVE A for tripinupdate.net (Expel PRIMARY C2). CDN demotion N/A (non-CDN). author_attribution=NOT_ESTABLISHED. Raw DNS: evidence/passive-observations/dns/synkloader/dns_resolve_tripinupdate.net_2026-09-19T190009Z.json. Resolving != active C2 proof.,CAMPAIGN_ASSOCIATED
SYN-IND-0029,SynkLoader,64.94.85.67,ipv4,2026-09-19,OBSERVED_PASSIVE,High,false,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,2026-09-19T19:00:09Z,OBSERVED_PASSIVE A for aroclenetapp.net (Expel PRIMARY domain). CDN demotion N/A (non-CDN). author_attribution=NOT_ESTABLISHED. Raw DNS: evidence/passive-observations/dns/synkloader/dns_resolve_aroclenetapp.net_2026-09-19T190009Z.json. Resolving != active C2 proof.,CAMPAIGN_ASSOCIATED
SHO-IND-0001,Showboat,telecom.webredirect.org,domain,unspecified,PRIMARY-SOURCE,High,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-19T19:05:00Z,Decrypted config SERVER_ADDRESS. NOT OBSERVED ownership.,CAMPAIGN_ASSOCIATED
SHO-IND-0002,Showboat,139.84.227.139,ip,unspecified,PRIMARY-SOURCE,High,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-19T19:05:00Z,Resolves from telecom.webredirect.org; primary C2.,CAMPAIGN_ASSOCIATED
SHO-IND-0003,Showboat,194.135.25.132,ip,unspecified,PRIMARY-SOURCE,High,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-19T19:05:00Z,Second C2 via shared cert; Afghanistan ISP victim traffic Dec2025-Feb2026.,CAMPAIGN_ASSOCIATED
SHO-IND-0004,Showboat,singtelcom.site,domain,unspecified,PRIMARY-SOURCE,High,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-19T19:05:00Z,Telecom impersonation domain.,CAMPAIGN_ASSOCIATED
SHO-IND-0005,Showboat,23.27.201.160,ip,unspecified,PRIMARY-SOURCE,High,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-19T19:05:00Z,Hosted singtelcom.site. Also in BLL Showboat_IOCs.txt :443. CDN demotion N/A. author_attribution=NOT_ESTABLISHED.,CAMPAIGN_ASSOCIATED
SHO-IND-0006,Showboat,kaztelecom.shop,domain,unspecified,PRIMARY-SOURCE,High,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-19T19:05:00Z,Telecom impersonation domain.,CAMPAIGN_ASSOCIATED
SHO-IND-0007,Showboat,101.36.105.222,ip,unspecified,PRIMARY-SOURCE,High,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-19T19:05:00Z,Hosted kaztelecom.shop.,CAMPAIGN_ASSOCIATED
SHO-IND-0008,Showboat,d6a4fad5448838dbc8cc6b33f1dbfbdc7a2fad36de58ff6a66dce96f729f7011,sha256,2025-05,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:05:00Z,Linux sample from BLL IOC appendix; also VT link in THN.,CAMPAIGN_ASSOCIATED
SHO-IND-0009,Showboat,8fc0b205876923d35df436e666ec1506839ef3861422037490bae4daa63c1165,sha256,unspecified,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:05:00Z,Windows sample (BLL appendix).,CAMPAIGN_ASSOCIATED
SHO-IND-0010,Showboat,253cc9dbabeb0054f3d353cfff24f2aeb9cecd3e031333127d33cc4edacf2a56,sha256,unspecified,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:05:00Z,Windows sample (BLL appendix).,CAMPAIGN_ASSOCIATED
SHO-IND-0011,Showboat,27df475626aafce2ea1548a9f35efb9ad951298c8b11a6adb3ccdfcd5170c677,x509_sha256,unspecified,PRIMARY-SOURCE,High,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-19T19:05:00Z,Primary cluster X.509 fingerprint (My Organization).,CAMPAIGN_ASSOCIATED
SHO-IND-0012,Showboat,look me AV!,xor_key,unspecified,PRIMARY-SOURCE,High,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-19T19:05:00Z,Hardcoded XOR key phrase look me comma AV bang.,CAMPAIGN_ASSOCIATED
SHO-IND-0013,Showboat,103.10.145.129,ip,2023-04-04,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:05:00Z,Hosted ukpkmkk.bin; first_seen 2023-04-04 supports historical activity. CDN demotion N/A. author_attribution=NOT_ESTABLISHED.,CAMPAIGN_ASSOCIATED
SHO-IND-0014,Showboat,114.116.239.178,ip,2024-11-01,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:05:00Z,Hosted ukpkmkk.bin 2024-11 to 2025-02. CDN demotion N/A. author_attribution=NOT_ESTABLISHED.,CAMPAIGN_ASSOCIATED
SHO-IND-0015,Showboat,192.9.141.111,ip,unspecified,PRIMARY-SOURCE,High,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-19T19:05:00Z,Secondary cluster; possible US victims on port 9999.,CAMPAIGN_ASSOCIATED
SHO-IND-0016,Showboat,64.176.43.209,ip,unspecified,PRIMARY-SOURCE,High,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-19T19:05:00Z,Secondary cluster; Ukraine-region traffic noted by Lumen.,CAMPAIGN_ASSOCIATED
SHO-IND-0017,Showboat,116.169.244.208,ip,unspecified,PRIMARY-SOURCE,Moderate,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-19T19:05:00Z,Possible upstream/dev; China Unicom Chengdu. ASSOCIATION_ONLY for actor ownership.,ASSOCIATION_ONLY
SHO-IND-0018,Showboat,45.76.157.243,ip,2024-06-11,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:00:09Z,BLL Showboat_IOCs.txt C2 table :443 2024-06-11â€“2024-10-18. Local: evidence/primary-sources/showboat/Showboat_IOCs_2026-09-19T190009Z.txt. Primary URL: https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms. CDN demotion N/A. author_attribution=NOT_ESTABLISHED.,CAMPAIGN_ASSOCIATED
SHO-IND-0019,Showboat,139.84.135.190,ip,2024-06-08,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:00:09Z,BLL Showboat_IOCs.txt C2 table :443 2024-06-08â€“2024-07-10. Local: evidence/primary-sources/showboat/Showboat_IOCs_2026-09-19T190009Z.txt. Primary URL: https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms. CDN demotion N/A. author_attribution=NOT_ESTABLISHED.,CAMPAIGN_ASSOCIATED
SHO-IND-0020,Showboat,139.180.223.193,ip,2024-09-05,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:00:09Z,BLL Showboat_IOCs.txt C2 table :443 2024-09-05â€“2025-02-10. Local: evidence/primary-sources/showboat/Showboat_IOCs_2026-09-19T190009Z.txt. Primary URL: https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms. CDN demotion N/A. author_attribution=NOT_ESTABLISHED.,CAMPAIGN_ASSOCIATED
SHO-IND-0021,Showboat,152.32.159.11,ip,2024-02-05,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:00:09Z,BLL Showboat_IOCs.txt C2 table :443 with domain singtelcom.site 2024-02-05â€“2025-03-05. Local: evidence/primary-sources/showboat/Showboat_IOCs_2026-09-19T190009Z.txt. Primary URL: https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms. CDN demotion N/A. author_attribution=NOT_ESTABLISHED.,CAMPAIGN_ASSOCIATED
SHO-IND-0022,Showboat,38.246.73.120,ip,2025-03-10,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:00:09Z,BLL Showboat_IOCs.txt C2 table :443 2025-03-10â€“2025-05-28. Local: evidence/primary-sources/showboat/Showboat_IOCs_2026-09-19T190009Z.txt. Primary URL: https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms. CDN demotion N/A. author_attribution=NOT_ESTABLISHED.,CAMPAIGN_ASSOCIATED
SHO-IND-0023,Showboat,ukpkmkk.c,filename,unspecified,SECONDARY,Moderate,false,https://www.picussecurity.com/resource/blog/showboat-malware-targeting-middle-east-telecom-firms-since-2022,2026-09-19T19:10:00Z,Pastebin-fetched hide source per Picus. Companion to BLL ukpkmkk.bin hosts.,DETECTION_STRING
SHO-IND-0024,Showboat,ukpkmkk.so,filename,unspecified,SECONDARY,Moderate,false,https://www.picussecurity.com/resource/blog/showboat-malware-targeting-middle-east-telecom-firms-since-2022,2026-09-19T19:10:00Z,Compiled shared object for ld.so.preload abuse.,DETECTION_STRING
SHO-IND-0025,Showboat,kworkers|dbus|autoupdate,string,unspecified,SECONDARY,Moderate,false,https://www.picussecurity.com/resource/blog/showboat-malware-targeting-middle-east-telecom-firms-since-2022,2026-09-19T19:10:00Z,process_to_filter constant in Pastebin C source per Picus.,DETECTION_STRING
SHO-IND-0026,Showboat,/etc/ld.so.preload,file_path,unspecified,SECONDARY,Moderate,false,https://www.picussecurity.com/resource/blog/showboat-malware-targeting-middle-east-telecom-firms-since-2022,2026-09-19T19:10:00Z,Persistence path abused by hide command.,DETECTION_STRING
